Board Game Rank,Title,URL,Geek Rating,Avg Rating,Num Voters
N/A,Het 1845 Spel,https://boardgamegeek.com/boardgame/1538/het-1845-spel,N/A,4.50,11
N/A,Amro-Dam,https://boardgamegeek.com/boardgame/1539/amro-dam,N/A,5.36,11
N/A,Block Mania: Mega-Mania,https://boardgamegeek.com/boardgameexpansion/1541/block-mania-mega-mania,5.633,6.80,235
N/A,Libero,https://boardgamegeek.com/boardgame/1548/libero,N/A,6.75,4
N/A,Judge 'n' Jury,https://boardgamegeek.com/boardgame/1553/judge-n-jury,N/A,4.97,10
N/A,Total Attack!! Soccer,https://boardgamegeek.com/boardgame/1554/total-attack-soccer,N/A,6.43,27
N/A,Avanté,https://boardgamegeek.com/boardgame/1564/avante,N/A,3.91,17
N/A,Mississippi Queen: The Black Rose,https://boardgamegeek.com/boardgameexpansion/1565/mississippi-queen-black-rose,5.856,6.71,856
N/A,RoboRally: Armed and Dangerous,https://boardgamegeek.com/boardgameexpansion/1569/roborally-armed-and-dangerous,6.397,7.78,1422
N/A,Banzai,https://boardgamegeek.com/boardgameexpansion/1573/banzai,6.036,8.19,520
N/A,ChessMage: Deck of the Myriad Shards,https://boardgamegeek.com/boardgame/1592/chessmage-deck-myriad-shards,N/A,N/A,N/A
N/A,Tension,https://boardgamegeek.com/boardgame/1595/tension,N/A,5.34,26
N/A,Nevo,https://boardgamegeek.com/boardgame/1596/nevo,N/A,5.46,20
N/A,Russian Roulette,https://boardgamegeek.com/boardgame/1600/russian-roulette,N/A,3.25,4
N/A,Ivy Towers,https://boardgamegeek.com/boardgame/1601/ivy-towers,N/A,1.50,1
N/A,Ambush!: Purple Heart,https://boardgamegeek.com/boardgameexpansion/1605/ambush-purple-heart,5.881,7.75,450
N/A,Ambush!: Move Out!,https://boardgamegeek.com/boardgameexpansion/1606/ambush-move-out,5.927,7.64,541
N/A,Creature Features,https://boardgamegeek.com/boardgame/1609/creature-features,N/A,6.77,29
N/A,Ambush!: Silver Star,https://boardgamegeek.com/boardgameexpansion/1612/ambush-silver-star,5.778,7.67,327
N/A,Galileo,https://boardgamegeek.com/boardgame/1630/galileo,N/A,5.56,25
N/A,Romeo und Julia,https://boardgamegeek.com/boardgame/1643/romeo-und-julia,N/A,4.75,4
N/A,Maul of America: Chopping Maul,https://boardgamegeek.com/boardgameexpansion/1646/maul-america-chopping-maul,N/A,4.25,12
N/A,Escape from the Casbah,https://boardgamegeek.com/boardgame/1652/escape-casbah,N/A,6.50,11
N/A,Drinkers Wild,https://boardgamegeek.com/boardgame/1655/drinkers-wild,N/A,3.50,14
N/A,Police State,https://boardgamegeek.com/boardgame/1658/police-state,N/A,5.73,11
N/A,Beat Detroit,https://boardgamegeek.com/boardgame/1659/beat-detroit,N/A,4.38,20
N/A,Heisse Öfen,https://boardgamegeek.com/boardgame/1664/heisse-ofen,N/A,4.89,18
N/A,Battle Hymn: Leatherneck,https://boardgamegeek.com/boardgameexpansion/1667/battle-hymn-leatherneck,5.670,7.85,177
N/A,Modern Naval Battles II: The Campaign Game,https://boardgamegeek.com/boardgameexpansion/1670/modern-naval-battles-ii-campaign-game,5.583,6.81,152
N/A,Modern Naval Battles III,https://boardgamegeek.com/boardgameexpansion/1671/modern-naval-battles-iii,5.579,6.86,138
N/A,Illuminati: Brainwash,https://boardgamegeek.com/boardgameexpansion/1675/illuminati-brainwash,5.516,5.81,193
N/A,Blood Bowl: DeathZone,https://boardgamegeek.com/boardgameexpansion/1676/blood-bowl-deathzone,6.031,7.64,749
N/A,Knightmare Chess 2,https://boardgamegeek.com/boardgameexpansion/1677/knightmare-chess-2,5.782,6.74,647
N/A,Hot Property!,https://boardgamegeek.com/boardgame/1683/hot-property,N/A,5.23,12
N/A,Kremlin: Revolution,https://boardgamegeek.com/boardgameexpansion/1685/kremlin-revolution,5.614,6.91,190
N/A,War of the Networks,https://boardgamegeek.com/boardgame/1689/war-networks,N/A,6.12,29
N/A,Attacke,https://boardgamegeek.com/boardgame/1704/attacke,N/A,6.00,1
N/A,"Mouse, Mouse!  Get Outta My House",https://boardgamegeek.com/boardgame/1728/mouse-mouse-get-outta-my-house,N/A,5.78,9
N/A,Iago,https://boardgamegeek.com/boardgame/1733/iago,N/A,6.76,19
N/A,Epicus,https://boardgamegeek.com/boardgame/1734/epicus,N/A,7.17,12
N/A,Talisman: The Adventure,https://boardgamegeek.com/boardgameexpansion/1736/talisman-adventure,5.896,6.87,956
N/A,Talisman: Expansion Set,https://boardgamegeek.com/boardgameexpansion/1737/talisman-expansion-set,5.935,6.96,1023
N/A,Talisman Dragons,https://boardgamegeek.com/boardgameexpansion/1739/talisman-dragons,5.664,6.50,503
N/A,Talisman City,https://boardgamegeek.com/boardgameexpansion/1740/talisman-city,5.782,6.39,1136
N/A,The Talisman Dungeon,https://boardgamegeek.com/boardgameexpansion/1741/talisman-dungeon,5.856,6.52,1305
N/A,Talisman Timescape,https://boardgamegeek.com/boardgameexpansion/1743/talisman-timescape,5.616,5.95,994
N/A,Heroes for Dungeonquest,https://boardgamegeek.com/boardgameexpansion/1745/heroes-dungeonquest,5.764,7.10,411
N/A,Dungeonquest: Catacombs,https://boardgamegeek.com/boardgameexpansion/1746/dungeonquest-catacombs,5.703,6.60,473
N/A,Eyewitness Newsreel Challenge: A VCR Game,https://boardgamegeek.com/boardgame/1747/eyewitness-newsreel-challenge-vcr-game,N/A,4.66,11
N/A,Kiek,https://boardgamegeek.com/boardgame/1754/kiek,N/A,5.53,20
N/A,Fette Kühe,https://boardgamegeek.com/boardgame/1755/fette-kuhe,N/A,5.70,5
N/A,Gossip,https://boardgamegeek.com/boardgame/1756/gossip,N/A,4.56,5
N/A,Advanced Heroquest: Terror in the Dark,https://boardgamegeek.com/boardgameexpansion/1759/advanced-heroquest-terror-dark,5.619,7.14,199
N/A,HeroQuest: Return of the Witch Lord,https://boardgamegeek.com/boardgameexpansion/1761/heroquest-return-witch-lord,6.239,7.34,1620
N/A,HeroQuest: Kellar's Keep,https://boardgamegeek.com/boardgameexpansion/1762/heroquest-kellars-keep,6.243,7.29,1695
N/A,HeroQuest: Barbarian Quest Pack,https://boardgamegeek.com/boardgameexpansion/1763/heroquest-barbarian-quest-pack,5.733,7.51,320
N/A,HeroQuest: Elf Quest Pack,https://boardgamegeek.com/boardgameexpansion/1764/heroquest-elf-quest-pack,5.683,7.37,253
N/A,HeroQuest: Against the Ogre Horde,https://boardgamegeek.com/boardgameexpansion/1765/heroquest-against-ogre-horde,5.860,7.45,541
N/A,HeroQuest: Wizards of Morcar,https://boardgamegeek.com/boardgameexpansion/1767/heroquest-wizards-morcar,5.901,7.58,561
N/A,Divine Right: Scarlet Empire,https://boardgamegeek.com/boardgameexpansion/1776/divine-right-scarlet-empire,N/A,4.50,4
N/A,Og,https://boardgamegeek.com/boardgame/1786/og,N/A,5.42,12
N/A,Pentacle,https://boardgamegeek.com/boardgame/1787/pentacle,N/A,6.00,6
N/A,Phart!  The Dispersing,https://boardgamegeek.com/boardgame/1788/phart-dispersing,N/A,4.53,19
N/A,Space Race,https://boardgamegeek.com/boardgame/1791/space-race,N/A,5.17,6
N/A,Risk Édition Napoléon: Extension Empire Ottoman,https://boardgamegeek.com/boardgameexpansion/1795/risk-edition-napoleon-extension-empire-ottoman,5.523,7.18,33
N/A,Battle Dice,https://boardgamegeek.com/boardgame/1798/battle-dice,N/A,4.33,6
N/A,Clean Sweep,https://boardgamegeek.com/boardgame/1801/clean-sweep,N/A,5.50,2
N/A,Shrimpin',https://boardgamegeek.com/boardgame/1807/shrimpin,N/A,5.80,10
N/A,Witch Hunt,https://boardgamegeek.com/boardgame/1808/witch-hunt,N/A,5.37,24
N/A,Rally!,https://boardgamegeek.com/boardgame/1809/rally,N/A,9.00,1
N/A,Chalet,https://boardgamegeek.com/boardgame/1813/chalet,N/A,4.35,10
N/A,Doomsday Cult 2000,https://boardgamegeek.com/boardgame/1828/doomsday-cult-2000,N/A,N/A,N/A
N/A,Chill Out!,https://boardgamegeek.com/boardgame/1834/chill-out,N/A,4.57,7
N/A,"The Who, What or Where Game",https://boardgamegeek.com/boardgame/1838/who-what-or-where-game,N/A,6.77,22
N/A,Odd Ball,https://boardgamegeek.com/boardgame/1839/odd-ball,N/A,4.31,13
N/A,Hurricane,https://boardgamegeek.com/boardgame/1843/hurricane,N/A,6.62,4
N/A,Zocker,https://boardgamegeek.com/boardgame/1845/zocker,N/A,3.83,6
N/A,Zock,https://boardgamegeek.com/boardgame/1846/zock,N/A,3.05,11
N/A,Würfel-Duell,https://boardgamegeek.com/boardgame/1848/wurfel-duell,N/A,5.52,11
N/A,Wörtersee,https://boardgamegeek.com/boardgame/1849/wortersee,N/A,5.53,29
N/A,Wind City,https://boardgamegeek.com/boardgame/1850/wind-city,N/A,7.00,8
N/A,Mythrole: Merchants,https://boardgamegeek.com/boardgame/1851/mythrole-merchants,N/A,2.00,1
N/A,Insikt,https://boardgamegeek.com/boardgame/1852/insikt,N/A,4.11,28
N/A,Foqus,https://boardgamegeek.com/boardgame/1854/foqus,N/A,4.02,25
N/A,Geni 2000,https://boardgamegeek.com/boardgame/1856/geni-2000,N/A,5.03,21
N/A,Diamond City,https://boardgamegeek.com/boardgame/1858/diamond-city,N/A,3.55,28
N/A,Expedition Robinson,https://boardgamegeek.com/boardgame/1864/expedition-robinson,N/A,3.65,11
N/A,Conquistador,https://boardgamegeek.com/boardgame/1868/conquistador,N/A,5.27,11
N/A,Gold Train,https://boardgamegeek.com/boardgame/1870/gold-train,N/A,5.09,17
N/A,Hurricane: The Game of the Tropics,https://boardgamegeek.com/boardgame/1872/hurricane-game-tropics,N/A,7.20,5
N/A,Armour Quest: Quæstro,https://boardgamegeek.com/boardgame/1880/armour-quest-quaestro,N/A,3.00,1
N/A,Blazing Camels,https://boardgamegeek.com/boardgame/1882/blazing-camels,N/A,5.31,24
N/A,How Much for the Camel?,https://boardgamegeek.com/boardgame/1885/how-much-camel,N/A,5.25,10
N/A,Office Politics,https://boardgamegeek.com/boardgame/1889/office-politics,N/A,5.33,15
N/A,Traffic Lights,https://boardgamegeek.com/boardgame/1893/traffic-lights,N/A,4.95,23
N/A,Salamis,https://boardgamegeek.com/boardgameexpansion/1895/salamis,5.546,6.96,67
N/A,Maul of America: Raid on the Mall,https://boardgamegeek.com/boardgameexpansion/1900/maul-america-raid-mall,N/A,5.31,8
N/A,Robert Ludlum's Game of Counter Espionage,https://boardgamegeek.com/boardgame/1903/robert-ludlums-game-counter-espionage,N/A,5.41,17
N/A,Babylon 5 Component Game System: Reinforcements Pack #1,https://boardgamegeek.com/boardgameexpansion/1904/babylon-5-component-game-system-reinforcements-pac,5.516,6.06,77
N/A,Hollywood for Sale,https://boardgamegeek.com/boardgame/1911/hollywood-sale,N/A,5.42,16
N/A,REM,https://boardgamegeek.com/boardgame/1918/rem,N/A,5.00,1
N/A,Sovereign of the Seas,https://boardgamegeek.com/boardgame/1921/sovereign-seas,N/A,5.36,15
N/A,Dark Continent,https://boardgamegeek.com/boardgame/1928/dark-continent,N/A,6.11,9
N/A,Bushido Denied: The Battles of Bataan and Corregidor,https://boardgamegeek.com/boardgame/1929/bushido-denied-battles-bataan-and-corregidor,N/A,7.56,8
N/A,Anti-Monopoly III: Washington-Moskau,https://boardgamegeek.com/boardgame/1930/anti-monopoly-iii-washington-moskau,N/A,4.00,10
N/A,Mogelei,https://boardgamegeek.com/boardgame/1944/mogelei,N/A,4.77,26
N/A,Pratmakarna,https://boardgamegeek.com/boardgame/1948/pratmakarna,N/A,5.83,18
N/A,Okänd planet,https://boardgamegeek.com/boardgame/1949/okand-planet,N/A,4.67,27
N/A,Online,https://boardgamegeek.com/boardgame/1951/online,N/A,3.25,4
N/A,Star Wars: Episod I – Kampen om Naboo,https://boardgamegeek.com/boardgame/1955/star-wars-episod-i-kampen-om-naboo,N/A,3.50,21
N/A,RoboRally: Radioactive,https://boardgamegeek.com/boardgameexpansion/1966/roborally-radioactive,6.016,7.55,737
N/A,RoboRally: Grand Prix,https://boardgamegeek.com/boardgameexpansion/1967/roborally-grand-prix,6.027,7.76,663
N/A,RoboRally: Crash and Burn,https://boardgamegeek.com/boardgameexpansion/1968/roborally-crash-and-burn,6.209,7.81,964
N/A,Bump,https://boardgamegeek.com/boardgame/1971/bump,N/A,3.67,6
N/A,Beutezug,https://boardgamegeek.com/boardgame/1976/beutezug,N/A,5.38,4
N/A,Rasant,https://boardgamegeek.com/boardgame/1978/rasant,N/A,5.14,25
N/A,Da Capo!,https://boardgamegeek.com/boardgame/1979/da-capo,N/A,4.59,28
N/A,Gold am Yukon,https://boardgamegeek.com/boardgame/1980/gold-am-yukon,N/A,4.53,23
N/A,Outlaw Trail: The Western Game,https://boardgamegeek.com/boardgame/1988/outlaw-trail-western-game,N/A,3.58,12
N/A,The Great Canadian Pie,https://boardgamegeek.com/boardgame/1990/great-canadian-pie,N/A,5.58,12
N/A,"Excuses, Excuses",https://boardgamegeek.com/boardgame/1995/excuses-excuses,N/A,4.60,5
N/A,Utmaningen,https://boardgamegeek.com/boardgame/1999/utmaningen,N/A,3.50,8
N/A,Primordial Soup: Freshly Spiced,https://boardgamegeek.com/boardgameexpansion/2005/primordial-soup-freshly-spiced,5.992,7.25,795
N/A,Jati,https://boardgamegeek.com/boardgame/2006/jati,N/A,5.57,26
N/A,Votum,https://boardgamegeek.com/boardgame/2007/votum,N/A,2.89,18
N/A,Verflixt und Zugesperrt,https://boardgamegeek.com/boardgame/2008/verflixt-und-zugesperrt,N/A,5.50,2
N/A,Tweedledum: The New Adventures with Alice in Wonderland,https://boardgamegeek.com/boardgame/2009/tweedledum-new-adventures-alice-wonderland,N/A,4.54,14
N/A,Till Eulenspiegel,https://boardgamegeek.com/boardgame/2013/till-eulenspiegel,N/A,4.96,27
N/A,Das Magische Hexagon,https://boardgamegeek.com/boardgame/2015/das-magische-hexagon,N/A,6.92,12
N/A,Tempo,https://boardgamegeek.com/boardgame/2017/tempo,N/A,5.87,20
N/A,Tango,https://boardgamegeek.com/boardgame/2018/tango,N/A,3.16,19
N/A,Talking Stones,https://boardgamegeek.com/boardgame/2019/talking-stones,N/A,5.78,25
N/A,Steinbeisser,https://boardgamegeek.com/boardgame/2020/steinbeisser,N/A,5.46,12
N/A,Spirit,https://boardgamegeek.com/boardgame/2021/spirit,N/A,5.32,22
N/A,Der Schatz des Pharaos,https://boardgamegeek.com/boardgame/2027/der-schatz-des-pharaos,N/A,5.77,28
N/A,Sokrates,https://boardgamegeek.com/boardgame/2028/sokrates,N/A,5.18,28
N/A,Now You See It,https://boardgamegeek.com/boardgame/2032/now-you-see-it,N/A,6.78,13
N/A,Eye Guess,https://boardgamegeek.com/boardgame/2034/eye-guess,N/A,5.95,17
N/A,The Joker's Wild,https://boardgamegeek.com/boardgame/2035/jokers-wild,N/A,5.41,25
N/A,Barrier,https://boardgamegeek.com/boardgame/2039/barrier,N/A,4.58,13
N/A,They're at the Post,https://boardgamegeek.com/boardgame/2041/theyre-post,N/A,6.52,28
N/A,Nomad,https://boardgamegeek.com/boardgame/2045/nomad,N/A,6.00,16
N/A,Blue Stones,https://boardgamegeek.com/boardgame/2046/blue-stones,N/A,6.41,16
N/A,Starships,https://boardgamegeek.com/boardgame/2048/starships,N/A,6.20,21
N/A,Life & Death & An American Chainsaw,https://boardgamegeek.com/boardgameexpansion/2050/life-death-american-chainsaw,5.517,6.51,44
N/A,The New Dungeon: Miniatures and Game Supplement,https://boardgamegeek.com/boardgameexpansion/2053/new-dungeon-miniatures-and-game-supplement,5.525,6.69,56
N/A,Interaction,https://boardgamegeek.com/boardgame/2054/interaction,N/A,5.21,24
N/A,Courier,https://boardgamegeek.com/boardgame/2056/courier,N/A,N/A,N/A
N/A,Starship Command II,https://boardgamegeek.com/boardgameexpansion/2057/starship-command-ii,N/A,6.98,24
N/A,Civilization: West Extension Map,https://boardgamegeek.com/boardgameexpansion/2058/civilization-west-extension-map,6.118,7.82,779
N/A,Airline,https://boardgamegeek.com/boardgame/2059/airline,N/A,4.08,18
N/A,Deal Me In,https://boardgamegeek.com/boardgame/2062/deal-me,N/A,6.25,17
N/A,Neues aus dem Wichtelwald,https://boardgamegeek.com/boardgameexpansion/2064/neues-aus-dem-wichtelwald,N/A,5.22,22
N/A,Büro Crazy,https://boardgamegeek.com/boardgame/2071/buro-crazy,N/A,4.91,20
N/A,Sherlock Holmes: The Game of the Great Detective,https://boardgamegeek.com/boardgame/2084/sherlock-holmes-game-great-detective,N/A,6.00,6
N/A,The Guru's Famous Baseball Game,https://boardgamegeek.com/boardgame/2107/gurus-famous-baseball-game,N/A,5.50,4
N/A,Starlord,https://boardgamegeek.com/boardgame/2108/starlord,N/A,5.54,23
N/A,The Game of Good Cooking,https://boardgamegeek.com/boardgame/2109/game-good-cooking,N/A,5.52,16
N/A,Scoop the Cash,https://boardgamegeek.com/boardgame/2117/scoop-cash,N/A,2.00,2
N/A,Illya Kuryakin,https://boardgamegeek.com/boardgame/2118/illya-kuryakin,N/A,5.29,7
N/A,Total Depth,https://boardgamegeek.com/boardgame/2124/total-depth,N/A,6.12,17
N/A,Time Vectors,https://boardgamegeek.com/boardgame/2141/time-vectors,N/A,3.67,3
N/A,GRYB Game System,https://boardgamegeek.com/boardgame/2142/gryb-game-system,N/A,5.50,10
N/A,Dingus,https://boardgamegeek.com/boardgame/2152/dingus,N/A,4.58,12
N/A,Agent of Change,https://boardgamegeek.com/boardgame/2155/agent-change,N/A,5.27,11
N/A,Finger-Flick Sports: Baseball,https://boardgamegeek.com/boardgame/2158/finger-flick-sports-baseball,N/A,5.23,7
N/A,Jackpot Payoff,https://boardgamegeek.com/boardgame/2167/jackpot-payoff,N/A,4.58,6
N/A,Schickeria,https://boardgamegeek.com/boardgame/2177/schickeria,N/A,4.18,25
N/A,Knallbonbon,https://boardgamegeek.com/boardgame/2182/knallbonbon,N/A,3.75,4
N/A,Ritter Kunibert's 12er Stich,https://boardgamegeek.com/boardgame/2185/ritter-kuniberts-12er-stich,N/A,4.04,28
N/A,Drachenlachen,https://boardgamegeek.com/boardgame/2187/drachenlachen,N/A,5.47,15
N/A,Hexenstich,https://boardgamegeek.com/boardgame/2188/hexenstich,N/A,5.97,28
N/A,Hyano,https://boardgamegeek.com/boardgame/2191/hyano,N/A,5.21,16
N/A,Swahili,https://boardgamegeek.com/boardgame/2202/swahili,N/A,5.90,29
N/A,Kill Doctor Lucky: Craigdarroch,https://boardgamegeek.com/boardgameexpansion/2204/kill-doctor-lucky-craigdarroch,5.566,6.39,174
N/A,The LogiQuad Game System,https://boardgamegeek.com/boardgame/2208/logiquad-game-system,N/A,6.50,2
N/A,Forte,https://boardgamegeek.com/boardgame/2219/forte,N/A,5.60,5
N/A,Ion Glory,https://boardgamegeek.com/boardgame/2220/ion-glory,N/A,2.00,1
N/A,Clobber!,https://boardgamegeek.com/boardgame/2221/clobber,N/A,3.13,3
N/A,Top That!,https://boardgamegeek.com/boardgame/2222/top,N/A,5.38,17
N/A,The Flea Market Game,https://boardgamegeek.com/boardgame/2227/flea-market-game,N/A,6.71,7
N/A,Watch,https://boardgamegeek.com/boardgame/2231/watch,N/A,6.04,25
N/A,Colliding Circles,https://boardgamegeek.com/boardgame/2233/colliding-circles,N/A,6.75,16
N/A,Flying Circus,https://boardgamegeek.com/boardgame/2237/flying-circus,N/A,5.33,15
N/A,4X4,https://boardgamegeek.com/boardgame/2239/4x4,N/A,4.94,28
N/A,Sex Maniacs,https://boardgamegeek.com/boardgame/2241/sex-maniacs,N/A,3.25,4
N/A,Kartenschach,https://boardgamegeek.com/boardgame/2255/kartenschach,N/A,6.82,25
N/A,Weekend in Vegas,https://boardgamegeek.com/boardgame/2257/weekend-vegas,N/A,5.25,12
N/A,Battles of Trenton and Princeton,https://boardgamegeek.com/boardgame/2261/battles-trenton-and-princeton,N/A,7.42,12
N/A,Space: The Game,https://boardgamegeek.com/boardgame/2267/space-game,N/A,N/A,N/A
N/A,Oil Power,https://boardgamegeek.com/boardgame/2269/oil-power,N/A,6.00,18
N/A,Borderlands,https://boardgamegeek.com/boardgame/2270/borderlands,N/A,6.12,8
N/A,Hopfen & Malz,https://boardgamegeek.com/boardgame/2273/hopfen-malz,N/A,5.50,19
N/A,Transformation,https://boardgamegeek.com/boardgame/2278/transformation,N/A,5.31,8
N/A,PowerTechnics,https://boardgamegeek.com/boardgame/2279/powertechnics,N/A,4.09,16
N/A,Blood Bowl Companion,https://boardgamegeek.com/boardgameexpansion/2282/blood-bowl-companion,5.656,6.77,303
N/A,Blood Bowl Star Players,https://boardgamegeek.com/boardgameexpansion/2286/blood-bowl-star-players,5.666,6.78,330
N/A,Rubicon,https://boardgamegeek.com/boardgame/2292/rubicon,N/A,2.40,5
N/A,Heiße Karten,https://boardgamegeek.com/boardgame/2293/heisse-karten,N/A,4.92,6
N/A,Bill Oddie's Great Bird Race Game,https://boardgamegeek.com/boardgame/2302/bill-oddies-great-bird-race-game,N/A,6.67,3
N/A,Murder Mystery Party: Revenge in Rome,https://boardgamegeek.com/boardgame/2305/murder-mystery-party-revenge-rome,N/A,5.57,7
N/A,Noah's Ark,https://boardgamegeek.com/boardgame/2309/noahs-ark,N/A,4.60,5
N/A,Monotony,https://boardgamegeek.com/boardgame/2325/monotony,N/A,5.00,2
N/A,Starunner,https://boardgamegeek.com/boardgame/2328/starunner,N/A,4.00,5
N/A,Energy Quest,https://boardgamegeek.com/boardgame/2329/energy-quest,N/A,5.50,6
N/A,Medical Monopoly,https://boardgamegeek.com/boardgame/2330/medical-monopoly,N/A,4.83,9
N/A,Groo: The Game – Expansion Set,https://boardgamegeek.com/boardgameexpansion/2345/groo-game-expansion-set,5.690,6.71,409
N/A,Mbogo,https://boardgamegeek.com/boardgame/2351/mbogo,N/A,5.50,2
N/A,Last Frontier: The Artifact,https://boardgamegeek.com/boardgameexpansion/2355/last-frontier-artifact,5.526,7.15,32
N/A,Schatztaucher,https://boardgamegeek.com/boardgame/2359/schatztaucher,N/A,5.33,12
N/A,Sekt oder Selters,https://boardgamegeek.com/boardgame/2360/sekt-oder-selters,N/A,5.84,13
N/A,Sunset Blvd.,https://boardgamegeek.com/boardgame/2365/sunset-blvd,N/A,5.65,21
N/A,Yukk!,https://boardgamegeek.com/boardgame/2374/yukk,N/A,5.00,10
N/A,Kommissar,https://boardgamegeek.com/boardgame/2377/kommissar,N/A,5.69,18
N/A,Sea-Fleet,https://boardgamegeek.com/boardgame/2382/sea-fleet,N/A,3.60,5
N/A,Mount Everest,https://boardgamegeek.com/boardgame/2411/mount-everest,N/A,2.00,1
N/A,Test Drive,https://boardgamegeek.com/boardgame/2419/test-drive,N/A,4.75,10
N/A,The Great American Auction Card Game,https://boardgamegeek.com/boardgame/2420/great-american-auction-card-game,N/A,5.72,22
N/A,Boogey Man,https://boardgamegeek.com/boardgame/2424/boogey-man,N/A,5.25,4
N/A,The Barons of Fyn,https://boardgamegeek.com/boardgame/2437/barons-fyn,N/A,5.35,23
N/A,"LNL: Laplace, Newton & Lagrange",https://boardgamegeek.com/boardgame/2438/lnl-laplace-newton-lagrange,N/A,5.67,10
N/A,Queen Victoria's Navy,https://boardgamegeek.com/boardgame/2439/queen-victorias-navy,N/A,6.46,12
N/A,Bones,https://boardgamegeek.com/boardgame/2441/bones,N/A,5.32,15
