bgg_id,publisher
1764,"Milton Bradley, Falomir Juegos"
1765,"Steve Jackson Games, Wingnut Games"
1766,Milton Bradley
1767,"SPI (Simulations Publications, Inc.)"
1768,"Portal Games, Fantasy Flight Games, Devir, Krimsus Krimskrams-Kiste, Rose & Poison, XVgames, Low-Exp Publisher"
1769,"Edge Entertainment, Pegasus Spiele, Raven Distribution, ToyCo, Journeyman Press, Twilight Creations, Inc."
1770,"Truant Spiele, Z-Man Games, NekoCorp, Low-Exp Publisher"
1771,"Schmidt Spiele, Piatnik, Selchow & Righter"
1772,"Moments in History, Six Angles"
1773,"Hans im Glück, Rio Grande Games"
1774,"Eon, Games Workshop Ltd., Tsukuda Hobby, Sunset Games"
1775,Steve Jackson Games
1776,"Milton Bradley, MB Jeux, MB Spellen, MB Giochi, MB Juegos"
1777,"TSR, Encore"
1778,"Grow Jogos e Brinquedos, Ravensburger, Otto Maier Verlag, Majora, Το Καλό Παιχνίδι Α.Ε., Otto Maier Benelux B.V."
1779,"Milton Bradley, Winning Moves Games (USA), Funskool Games"
1780,"Milton Bradley, Ravensburger, Alga, Jumbo, Otto Maier Verlag, Chad Valley Co Ltd., Juegos Crone, John Sands Pty Ltd"
1781,(Self-Published)
1782,"Schmidt Spiele, Blatz, Edition Perlhuhn (Göttinger Spiele)"
1783,Tilsit
1784,"(Self-Published), Azure Wish Enterprise (AWE)"
1785,Parker Brothers
1786,"Portal Games, Krimsus Krimskrams-Kiste"
1787,Krimsus Krimskrams-Kiste
1788,Low-Exp Publisher
1789,"The Avalon Hill Game Co, Low-Exp Publisher"
1790,"Task Force Games, Metagaming"
1791,"Valley Games, Inc., Warfrog Games"
1792,"Ravensburger, Otto Maier Verlag, Drechsler, Low-Exp Publisher"
1793,"Descartes Editeur, Edge Entertainment, KOSMOS, Kaissa Chess & Games, Asmodee, Asmodee Italia, Casper, Target Games, Ystari Games, Chessex, Asterion Press, International Team, Angry Lion Games, CrowD Games, Rawstone, Sleuth Publications, Space Cowboys, Low-Exp Publisher"
1794,Spieltrieb
1795,"Schmidt Spiele, Selecta Spel en Hobby, Litas Spil, Kärnan, Low-Exp Publisher"
1796,Games Workshop Ltd.
1797,"Grow Jogos e Brinquedos, Waddingtons, Parker Brothers, Jumbo"
1798,"Editrice Giochi, Parker Brothers, WOW! What a World of Entertainment AB"
1799,FASA
1800,Cheapass Games
1801,"SPI (Simulations Publications, Inc.)"
1802,TSR
1803,"The Avalon Hill Game Co, Battleline"
1804,Games Workshop Ltd.
1805,Piatnik
1806,Goldsieber Spiele
1807,"Descartes Editeur, Eurogames, Ludodélire"
1808,"New Games Order, LLC, Igiari, Winning Moves Germany, Asmodee Korea"
1809,Descartes Editeur
1810,Task Force Games
1811,Doris & Frank
1812,Splotter Spellen
1813,"Schmidt Spiele, Playroom Entertainment"
1814,"Rio Grande Games, AMIGO"
1815,Adlung-Spiele
1816,3M
1817,"TSR, Three Wishes, Low-Exp Publisher"
1818,Discovery Toys
1819,"Piatnik, Peliko, Low-Exp Publisher"
1820,Low-Exp Publisher
1821,"Milton Bradley, The Avalon Hill Game Co, Spear's Games, MB Jeux, MB Spellen, Selchow & Righter, MB Spiele, Low-Exp Publisher"
1822,Edition Perlhuhn (Göttinger Spiele)
1823,Adlung-Spiele
1824,"Borras Plana S.A., Editrice Giochi, Parker Brothers"
1825,Staupe Spiele
1826,"Action GT, Lakeside, Oficina do Aprendiz, Arxon, Low-Exp Publisher"
1827,Tilsit
1828,AMIGO
1829,"ABACUSSPIELE, Edition Perlhuhn (Göttinger Spiele)"
1830,Eight Foot Llama
1831,"999 Games, Rio Grande Games, Gigamic, Stupor Mundi, Venice Connection, Zoch Verlag"
1832,Queen Games
1833,"ASS Altenburger Spielkarten, Western Publishing Company, Whitman, Peter Pan Playthings, Clem Toys"
1834,"Ravensburger, Alga, Discovery Toys, Galt Toys, Low-Exp Publisher"
1835,(Self-Published)
1836,"Talicor, Low-Exp Publisher"
1837,"Mattel, Ravensburger, F.X. Schmid, U.S. Games Systems, Inc., Fundex"
1838,Game Designers' Workshop
1839,"Hobby Japan, Game Designers' Workshop"
1840,"Lakeside, Endless Games (I), Low-Exp Publisher"
1841,"Hasbro, Waddingtons, Parker Brothers"
1842,"(Self-Published), (Web published), Low-Exp Publisher"
1843,"Miro Company, Parker Brothers"
1844,"Parker Brothers, Horn Abbot Ltd."
1845,Adlung-Spiele
1846,"Milton Bradley, Asmodee, (Unknown), Hasbro, Winning Moves France, Tactic, Winning Moves UK Ltd., Winning Moves Games (USA), MB Spellen, MB Spiele, Winning Moves International Ltd, MB Giochi, MB Juegos, MB spel, Winning Moves Germany, MB spill, MB peli, MB spil (Danish), Low-Exp Publisher"
1847,"Grow Jogos e Brinquedos, Gigamic, Giochi Uniti, Piatnik, Jumbo, University Games, Zoch Verlag, Simba Toys, Playmix, Bizak, Wiggles 3D"
1848,Milton Bradley
1849,"Milton Bradley, Editrice Giochi, MB Jeux, MB Spellen, MB Spiele, John Sands Pty Ltd"
1850,Task Force Games
1851,Spiele aus Timbuktu
1852,"Eagle-Gryphon Games, Xanadu Leisure, Ltd."
1853,"Wargames Club Publishing, Devir, Decipher"
1854,"Mattel, Broadway Toys LTD, Asmodee, Competo / Marektoy, Crown & Andrews Ltd., International Games, Spear's Games, Oliphante, Cocktail Games, Ystari Games"
1855,"Gibsons, H. P. Gibson & Sons, Lifetime Games"
1856,"(Unknown), Gibsons, Holdsworth Thos & Sons, H. P. Gibson & Sons, Low-Exp Publisher"
1857,"Waddingtons, Editrice Giochi, Miro Company, John Waddington Ltd., Murfett, John Sands Pty Ltd, Funskool Games, Low-Exp Publisher"
1858,"Milton Bradley, MB Jeux, MB Spiele"
1859,Klee
1860,"(Web published), Spiele aus Timbuktu"
1861,"Udo Grebe Gamedesign, Low-Exp Publisher"
1862,"(Self-Published), (Web published), Print & Play Productions, Marflow Games, Low-Exp Publisher"
1863,Task Force Games
1864,"AMIGO, Low-Exp Publisher"
1865,Jumbo
1866,AMIGO
1867,Low-Exp Publisher
1868,Ravensburger
1869,"New Games Order, LLC, Staupe Spiele"
1870,"Schmidt Spiele, (Unknown), Low-Exp Publisher"
1871,Invicta Games
1872,"Parker Brothers, Low-Exp Publisher"
1873,Avalanche Press Ltd.
1874,GMT Games
1875,The Avalon Hill Game Co
1876,Precedence Publishing
1877,Low-Exp Publisher
1878,TSR
1879,Milton Bradley
1880,"Milton Bradley, Estrela, MB Jeux, MB Spiele, MB Giochi, MB Juegos"
1881,Low-Exp Publisher
1882,"999 Games, Edge Entertainment, Korea Boardgames Co., Ltd., Lacerta, Lautapelit.fi, Rio Grande Games, Smart Ltd, Albi, Hobby World, Brain Games, Giochi Uniti, Kaissa Chess & Games, Stratelibri, Swan Panasia Co., Ltd., Ideal Board Games, Galápagos Jogos, Arclight, Siam Board Games, Gém Klub Kft., 2F-Spiele, Runadrake"
1883,Low-Exp Publisher
1884,"Stronghold Games, Lautapelit.fi, Kaissa Chess & Games, Lifestyle Boardgames Ltd, Asmodee, Vennerød Forlag AS, ADC Blackfire Entertainment, Waddingtons, Editrice Giochi, Parker Brothers, Zygomatic, Conclave Editora, Asterion Press, Lanlalen, Low-Exp Publisher"
1885,"Wargames Club Publishing, Gigamic, Vendetta, G3, Asmodee, HUCH!, Jolly Thinkers, uplay.it edizioni, Oficina do Aprendiz, Reflexshop, Crómola, Gen42 Games, Ghenos Games, Magellan, Productief BV, Smart Zone Games, Zhiyanjia, Low-Exp Publisher"
1886,"Devir, Fanpro, Low-Exp Publisher"
1887,Sphinx Spieleverlag
1888,Parker Brothers
1889,"SPI (Simulations Publications, Inc.)"
1890,"SPI (Simulations Publications, Inc.), Decision Games (I), Excalibre Games, Inc."
1891,Wizards of the Coast
1892,"Western Publishing Company, Golden"
1893,"Kanga Games, Gamewright"
1894,Ravensburger
1895,Surprised Stare Games Ltd
1896,Mayfair Games
1897,"Hobby Japan, SPI (Simulations Publications, Inc.), Encore"
1898,"Milton Bradley, Hasbro, MB Jeux, MB Spellen, El Greco, MB Spiele, Ideal, MB Juegos, MB spill, Arxon, MB peli, Basic Fun, Inc., Croner, Low-Exp Publisher"
1899,"Canada Games, Copp Clark Publishing Company, Low-Exp Publisher"
1900,"Milton Bradley, Waddingtons, Spear's Games, Drumond Park Ltd., Marks & Spencer, Low-Exp Publisher"
1901,"Editrice Giochi, Parker Brothers, Capiépa - Jeux Éducatifs"
1902,Mayfair Games
1903,FASA
1904,"Parker Brothers, Philos, MB Juegos, Alsip and Co., Low-Exp Publisher"
1905,Low-Exp Publisher
1906,franjos Spieleverlag
1907,West End Games
1908,"Lookout Games, franjos Spieleverlag, Berliner Spielkarten"
1909,"(Unknown), Hugendubel Verlag, FRED Distribution, Inc., Low-Exp Publisher"
1910,Yaquinto
1911,"Swan Panasia Co., Ltd., Adlung-Spiele"
1912,Yaquinto
1913,"Gigamic, Great American Trading Company"
1914,"FASA, Low-Exp Publisher"
1915,"Prism Games, TimJim Games"
1916,KOSMOS
1917,Eagle-Gryphon Games
1918,"Milton Bradley, Korea Boardgames Co., Ltd., Schmidt Spiele, Falomir Juegos, Lagoon Games, Ravensburger, ASS Altenburger Spielkarten, Alga, (Unknown), Hasbro, Kod Kod, Berliner Spielkarten, (Public Domain), Damm / Egmont, Paul Lamond Games Ltd, Pressman Toy Corp., Gibsons, MIKA, Spear's Games, Fundex, ABRA, CHH Games, Cayro, the games, Creative Crafthouse, Dilemma Games, Estrela, Inovac Rima SA, Invicta Games, John Jaques of London, MB Jeux, MB Spellen, Melissa & Doug, Monkey Pod Games, Noris Spiele, Oriental Trading Company, Pavilion, Peri Spiele, Pin International, Sterling Games, Super Accord, Tesco, WHSmith, Westside Fun Games, Wicked Vision, El Greco, Nilco S.A., Woodstock Spiele, MB Spiele, Simba Toys, MB Giochi, Winning Moves Germany, Arxon, HABA, Editions ATLAS, Northwest Corner, Inc., Plasticart, International Playthings, Inc., Ruibal Hermanos S.A., Trixy Games, Joen, Unikatoy, Schylling, HaPe International, Innovakids GmbH, Low-Exp Publisher"
1919,Yaquinto
1920,"Gibsons, Ariel Productions Ltd"
1921,Yaquinto
1922,West End Games
1923,"Ideal, Arxon, Low-Exp Publisher"
1924,"Lagoon Games, Peri Spiele, W. Nostheide Verlag GmbH, Great American Trading Company, Low-Exp Publisher"
1925,"Lagoon Games, Great American Trading Company, GAMES Magazine"
1926,BeWitched Spiele
1927,"Schmidt Spiele, BeWitched Spiele"
1928,"999 Games, Iron Crown Enterprises"
1929,"Rio Grande Games, AMIGO"
1930,"Diset S. A., Jumbo, MIKA"
1931,"Excalibre Games, Inc., Yaquinto"
1932,Yaquinto
1933,Yaquinto
1934,GMT Games
1935,Eagle-Gryphon Games
1936,"Mattel, Piatnik, Paul Lamond Games Ltd, Tactic, Buffalo Games, Imago"
1937,3W (World Wide Wargames)
1938,Yaquinto
1939,Phoenix Enterprises Limited
1940,Yaquinto
1941,"Mayfair Games, Gamut of Games, Xanadu Leisure, Ltd."
1942,"Ravensburger, Το Καλό Παιχνίδι Α.Ε., Games and Puzzles (magazine)"
1943,Jolly Roger Games
1944,"The Game Crafter, LLC, Print & Play Productions, Low-Exp Publisher"
1945,"Korea Boardgames Co., Ltd., Diset S. A., Parker Brothers, Damm / Egmont, Jumbo, University Games, Capiépa - Jeux Éducatifs, Discovery Toys, Parker Spiele, Irwin Toy Ltd., IRWIN Games, Gabriel, Peter Pan Playthings, CBS Electronics"
1946,Heidelberger Spieleverlag
1947,(Self-Published)
1948,"Milton Bradley, danspil, (Unknown), Parker Brothers, Outset Media, Pressman Toy Corp., MB Jeux, MB Spellen, Parker Spiele, Tyco, Low-Exp Publisher"
1949,"Ravensburger, (Unknown)"
1950,"Milton Bradley, (Unknown), Hasbro, Winning Moves Games (USA), Dal Negro, MB Jeux, MB Spellen, Nilco S.A., MB Spiele, MB Giochi, MB Juegos, Trixy Games, Low-Exp Publisher"
1951,Fantasy Flight Games
1952,"Kenzer and Company, Eden Studios"
1953,Iron Crown Enterprises
1954,"Dream Pod 9, Low-Exp Publisher"
1955,"Piatnik, Tactic"
1956,"Altar Games, SPI (Simulations Publications, Inc.), Encore"
1957,"SPI (Simulations Publications, Inc.)"
1958,"Piatnik, ASS Altenburger Spielkarten, (Public Domain), Editions ATLAS, Modiano"
1959,"Out of the Box Publishing, Outset Media"
1960,International Games
1961,"Grow Jogos e Brinquedos, Ravensburger, Majora, Educa Borras"
1962,Low-Exp Publisher
1963,"Schmidt France, Schmidt Spiele, Selecta Spel en Hobby, Ravensburger, ASS Altenburger Spielkarten, (Unknown), Diset S. A., Borras Plana S.A., Editrice Giochi, Berliner Spielkarten, (Public Domain), (Self-Published), Jumbo, University Games, Tactic, Spear's Games, Peliko, Otto Maier Verlag, ABRA, Cayro, the games, Inovac Rima SA, King International, Klee, MB Spellen, Majora, Marigó, Noris Spiele, Peri Spiele, Carlit, HEMA, Hausser, Sio, MB Juegos, Το Καλό Παιχνίδι Α.Ε., Carrom Art, Ludens Spirit, Nathan, Bookmark Verlag, Clementoni, Editions ATLAS, Kadon Enterprises, Altap, Nürburg Spiele, Djeco, Mulder, Selecta Spielzeug, Egel-Spelen, Galt Toys, Papita, Clown Games, Galison, Nederlandse Spellenfabriek B.V. Amsterdam, Sala, Tomland, Galleryplay, play time, ABC Nürnberg, Abel Klinger, Brückner Spiele, Jeux Stella, Jos. Scholz, Watilliaux, Low-Exp Publisher"
1964,Ravensburger
1965,"Ravensburger, Otto Maier Verlag"
1966,"Ravensburger, AS Company, Το Καλό Παιχνίδι Α.Ε., Bookmark Verlag, Espenlaub"
1967,Ravensburger
1968,Low-Exp Publisher
1969,"Hobby Japan, Steve Jackson Games, Fanpro, Low-Exp Publisher"
1970,3W (World Wide Wargames)
1971,"Excalibre Games, Inc., Yaquinto"
1972,"Hobby Japan, SPI (Simulations Publications, Inc.)"
1973,The Avalon Hill Game Co
1974,"The Avalon Hill Game Co, Jedko Games, L2 Design Group, Compass Games, Low-Exp Publisher"
1975,"3W (World Wide Wargames), Dan Verssen Games (DVG)"
1976,"Schmidt International, The Avalon Hill Game Co, Klee"
1977,The Avalon Hill Game Co
1978,Western Publishing Company
1979,"Milton Bradley, Hasbro, Ideal, Arxon"
1980,Fantasy Flight Games
1981,Mattel
1982,Horn Abbot Ltd.
1983,"Mattel, (Unknown)"
1984,"G&RRR, Low-Exp Publisher"
1985,Warfrog Games
1986,"E.S. Lowe, Milton Bradley"
1987,Gibsons
1988,"Swan Panasia Co., Ltd., Ravensburger, Cadaco, ToyCo"
1989,TSR
1990,"All Things Equal, Inc."
1991,"Editrice Giochi, Low-Exp Publisher"
1992,KOSMOS
1993,"Parker Brothers, Capiépa - Jeux Éducatifs, Low-Exp Publisher"
1994,"Rio Grande Games, Corfix, Broadway Toys LTD, (Unknown), Play Smart, Winning Moves Games (USA), Winsome Games, Winning Moves Germany, Identity Games International B.V., Immortal Eyes Games"
1995,"999 Games, AMIGO, Kaissa Chess & Games, Möbius Games, Piatnik, Swan Panasia Co., Ltd., Ravensburger, Dal Negro, Klee, KADABRA"
1996,"Prism Games, TimJim Games"
1997,Steve Jackson Games
1998,Task Force Games
1999,"Waddingtons, Otto Maier Verlag, Low-Exp Publisher"
2000,"Ravensburger, Low-Exp Publisher"
2001,Low-Exp Publisher
2002,Low-Exp Publisher
2003,"Diset S. A., Jumbo, Hausemann & Hötte N.V., Bojeux, Inc., Éditions Gladius International, Inc., Low-Exp Publisher"
2004,"Blue Panther, Low-Exp Publisher"
2005,"Waddingtons, Parker Spiele, Low-Exp Publisher"
2006,Low-Exp Publisher
2007,"Toy Brokers Ltd, Ideal, Condor, John Adams Toys, Low-Exp Publisher"
2008,TSR
2009,"Paradigm Games Ltd, Low-Exp Publisher"
2010,Low-Exp Publisher
2011,"Schmidt France, Klee, Low-Exp Publisher"
2012,Australian Design Group
2013,"WizKids, Fanpro"
2014,"Mattel, Användbart Litet Företag, Sababa Toys, Inc."
2015,"Parker Brothers, Endless Games (I)"
2016,Avalanche Press Ltd.
2017,Low-Exp Publisher
2018,"Milton Bradley, F.X. Schmid, MB Jeux, MB Spellen, MB Spiele, John Sands Pty Ltd"
2019,Yaquinto
2020,"Rio Grande Games, AMIGO"
2021,Task Force Games
2022,Low-Exp Publisher
2023,Task Force Games
2024,"Looney Labs, (Web published)"
2025,Hasbro
2026,"Fantasy Flight Games, Smart Ltd, Användbart Litet Företag"
2027,Fantasy Flight Games
2028,TSR
2029,Avalanche Press Ltd.
2030,FASA
2031,Mayfair Games
2032,"Waddingtons, Clipper, Jumbo, Gabriel"
2033,TSR
2034,3W (World Wide Wargames)
2035,Pinnacle Entertainment Group
2036,TSR
2037,OSG (Operational Studies Group)
2038,"Milton Bradley, Korea Boardgames Co., Ltd., Alga, Hasbro, Kod Kod, Winning Moves Games (USA), Estrela, MB Jeux, MB Spellen, El Greco, MB Spiele, MB Giochi, MB Juegos, MB spel, John Sands Pty Ltd, Basic Fun, Inc., Low-Exp Publisher"
2039,"Falomir Juegos, OPEN'N PLAY, Jumbo, Paul Lamond Games Ltd, Fundex, Majora, Noris Spiele, MEBO Games, Philos, ToyCo, Trefl, Flying Tiger Copenhagen, Low-Exp Publisher"
2040,"The Game Works, Inc., Éveil & Jeux, Low-Exp Publisher"
2041,"Ideal, Low-Exp Publisher"
2042,Precedence Publishing
2043,"Hasbro, Parker Brothers"
2044,"ASS Altenburger Spielkarten, Alga, (Unknown), TSR, (Public Domain), KOZAK Games, ABRA, House of Marbles, Invicta Games, L. P. Septímio, Wood Expressions, nestorgames, Mitra, Krealudik, Oficina do Aprendiz, Origem, Joker, Arxon, Marbles: The Brain Store, Northwest Corner, Inc., Regionalia Verlag GmbH, ROMBOL, MP Juegos, MacGregor Historic Games, Past Times, Low-Exp Publisher"
2045,TSR
2046,"Peri Spiele, Perner Produktions GmbH"
2047,"KaleidosGames, Trefl Joker Line, Kidultgame"
2048,Kidultgame
2049,"AMIGO, Peri Spiele, Perner Produktions GmbH, Low-Exp Publisher"
2050,"Descartes Editeur, Eurogames"
2051,Low-Exp Publisher
2052,"Miro Company, Parker Brothers, Low-Exp Publisher"
2053,CEFA (Celulosa Fabril S. A.)
2054,"999 Games, Korea Boardgames Co., Ltd., Lautapelit.fi, Rio Grande Games, Gigamic, AMIGO, Brain Games, Broadway Toys LTD, Brädspel.se, Copag Cards, G3, Giochi Uniti, Kaissa Chess & Games, Lifestyle Boardgames Ltd, Mercurio, PaperGames (III), Piatnik, Swan Panasia Co., Ltd., Ravensburger, Asmodee, danspil, (Unknown), Playroom Entertainment, Jumbo, Paul Lamond Games Ltd, Spin Master Ltd., Holdson, Dal Negro, Patch Products, Nelospelit, Discovery Toys, K.E.Leg, VR Distribution, Ruibal Hermanos S.A., Low-Exp Publisher"
2055,"Piatnik, Jumbo, Paul Lamond Games Ltd, University Games, Spear's Games, Habourdin International, Kirjalito, Educational Insights, New Entertainment Ltd, Low-Exp Publisher"
2056,"Ravensburger, Otto Maier Verlag, Majora, Carlit, Educa Sallent SA, Kärnan, Karto, Low-Exp Publisher"
2057,"Hasbro, Diset S. A., Parker Brothers, Selchow & Righter, Hobby, Playmix, Zontik Games, Horn Abbot International, Horn Abbot Ltd., Eskifell hf."
2058,"ABACUSSPIELE, Rio Grande Games, G3, Ravensburger, Maldito Games, Devil Dice Games, IELLO, Conclave Editora, Keep Exploring Games, Super Meeple, Playagame Edizioni"
2059,"TDC Games, Inc."
2060,Parker Brothers
2061,Low-Exp Publisher
2062,"Cheapass Games, Arclight, Low-Exp Publisher"
2063,"Stronghold Games, franjos Spieleverlag"
2064,"Milton Bradley, Spear's Games, Estrela, Majora, Joker"
2065,Low-Exp Publisher
2066,"Otto Maier Verlag, Το Καλό Παιχνίδι Α.Ε."
2067,"Hobby World, Winning Moves Germany, Gamewright"
2068,"Milton Bradley, (Self-Published), Jedko Games, Murfett, John Sands Pty Ltd, Low-Exp Publisher"
2069,"Milton Bradley, Alga, (Unknown), Editrice Giochi, MB Jeux, MB Spellen, MB Spiele, Oy Fenno-Alga Ab, Arrow Games Ltd, Sesam, Low-Exp Publisher"
2070,"Descartes Editeur, Eurogames"
2071,"Waddingtons, Editrice Giochi, Miro Company, Parker Brothers, Mondadori Giochi, H. P. Gibson & Sons, Verlag Schmidt Zwiebeltürme"
2072,"Schmidt Spiele, The Avalon Hill Game Co"
2073,"AS Company, Jumbo"
2074,"danspil, Jumbo, RoseArt"
2075,Cardinal
2076,"New Games Order, LLC, Low-Exp Publisher"
2077,"Hobby Japan, West End Games"
2078,"Lautapelit.fi, AMIGO, Days of Wonder"
2079,"Hobby Japan, Metagaming"
2080,Wizards of the Coast
2081,Fun Connection
2082,"Playtoy Industries, Low-Exp Publisher"
2083,The Gamers
2084,"SPI (Simulations Publications, Inc.)"
2085,Hans im Glück
2086,Avalanche Press Ltd.
2087,GMT Games
2088,OSG (Operational Studies Group)
2089,"Family Games, Inc., Low-Exp Publisher"
2090,(Self-Published)
2091,"Mattel, Canada Games, International Games, Gibsons, Spear's Games"
2092,(Self-Published)
2093,"Schmidt Spiele, Tactic, Spear's Games, Casper, Target Games, Tiger Electronics, Low-Exp Publisher"
2094,"(Self-Published), Paul Lamond Games Ltd, Low-Exp Publisher"
2095,"ASS Altenburger Spielkarten, (Unknown), Diset S. A., Editrice Giochi, Jumbo, Low-Exp Publisher"
2096,Game Designers' Workshop
2097,"Clipper, Parker Brothers"
2098,"Hasbro, Parker Brothers, The Op"
2099,"Great American Puzzle Factory, Low-Exp Publisher"
2100,"Waddingtons, Editrice Giochi, Parker Brothers"
2101,"Gibsons, Low-Exp Publisher"
2102,"nestorgames, Gamut of Games"
2103,Aristoplay
2104,"Ravensburger, Bookmark Verlag"
2105,"Hasbro, Waddingtons"
2106,OSG (Operational Studies Group)
2107,"Steve Jackson Games, Low-Exp Publisher"
2108,Task Force Games
2109,Task Force Games
2110,"Games Workshop Ltd., FASA"
2111,"The Avalon Hill Game Co, SPI (Simulations Publications, Inc.)"
2112,Task Force Games
